,track-id,building,type,position,type-position,x-pos,y-pos,z-pos,floor,noisy,event-start-s,event-end-s
849,A-019049.m4a,A,HH,1F06m,HH-1F06m,6,4,-2.05,-1,0,1.67,1.94
850,A-020000.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.39,1.65
851,A-020001.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.48,1.8
852,A-020002.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.64,1.83
853,A-020003.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,2.22,2.48
854,A-020004.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.99,2.2
855,A-020005.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.04,1.25
856,A-020006.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.59,1.74
857,A-020007.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.66,1.95
858,A-020008.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.92,2.24
859,A-020009.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.99,2.26
860,A-020010.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.57,1.9
861,A-020011.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,0.93,1.09
862,A-020012.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.72,1.91
863,A-020013.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,2.15,2.4
864,A-020014.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.66,1.92
865,A-020015.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.84,2.16
866,A-020016.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.79,2.05
867,A-020017.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.13,1.32
868,A-020018.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.1,1.33
869,A-020019.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.07,1.3
870,A-020020.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.9,2.1
871,A-020021.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.83,2.02
872,A-020022.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,2.02,2.2
873,A-020023.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,2.1,2.27
874,A-020024.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,2.07,2.27
875,A-020025.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.9,2.26
876,A-020026.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.72,2.02
877,A-020027.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.73,2.12
878,A-020028.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.92,2.2
879,A-020029.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.8,2.18
880,A-020030.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.94,2.24
881,A-020031.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.88,2.07
882,A-020032.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.29,1.52
883,A-020033.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.82,2
884,A-020034.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.58,1.86
885,A-020035.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.59,1.86
886,A-020036.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.05,1.32
887,A-020037.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.13,1.34
888,A-020038.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.55,1.78
889,A-020039.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,2.2,2.42
890,A-020040.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.79,2.05
891,A-020041.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.65,1.92
892,A-020042.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.89,2.17
893,A-020043.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,2,2.3
894,A-020044.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.71,1.93
895,A-020045.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.22,1.4
896,A-020046.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.74,1.93
897,A-020047.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.47,1.67
898,A-020048.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.87,2.12
899,A-020049.m4a,A,HH,1F12m,HH-1F12m,12,4,-2.05,-1,0,1.1,1.4
900,A-021000.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.72,2.36
901,A-021001.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.62,2.34
902,A-021002.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.77,2.5
903,A-021003.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.49,2.12
904,A-021004.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.8,2.54
905,A-021005.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.48,2.16
906,A-021006.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.62,2.26
907,A-021007.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.98,2.84
908,A-021008.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.84,2.6
909,A-021009.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.6,2.4
910,A-021010.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.93,2.48
911,A-021011.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2.28,2.83
912,A-021012.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.74,2.42
913,A-021013.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2.03,2.7
914,A-021014.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.81,2.54
915,A-021015.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.81,2.5
916,A-021016.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2.05,2.96
917,A-021017.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.95,2.62
918,A-021018.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2.26,2.96
919,A-021019.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2.2,2.86
920,A-021020.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.81,2.5
921,A-021021.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2.04,2.58
922,A-021022.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.68,2.42
923,A-021023.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2,2.72
924,A-021024.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.9,2.62
925,A-021025.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.64,2.42
926,A-021026.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.99,2.8
927,A-021027.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.82,2.7
928,A-021028.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2.36,3.1
929,A-021029.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.87,2.62
930,A-021030.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.78,2.44
931,A-021031.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.73,2.4
932,A-021032.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.7,2.5
933,A-021033.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.99,2.78
934,A-021034.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.8,2.56
935,A-021035.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.84,2.6
936,A-021036.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2.06,2.82
937,A-021037.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2,2.8
938,A-021038.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.95,2.74
939,A-021039.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.57,2.28
940,A-021040.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.87,2.6
941,A-021041.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.71,2.47
942,A-021042.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.67,2.42
943,A-021043.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.71,2.4
944,A-021044.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.81,2.54
945,A-021045.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2.21,3.04
946,A-021046.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2.21,3
947,A-021047.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,2.11,2.82
948,A-021048.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.74,2.4
949,A-021049.m4a,A,HH,2F00m,HH-2F00m,0,4,0,0,0,1.97,2.8
950,A-022000.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.57,2.4
951,A-022001.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.91,2.78
952,A-022002.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.93,2.6
953,A-022003.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.73,2.5
954,A-022004.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.73,2.42
955,A-022005.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.84,2.6
956,A-022006.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.6,2.34
957,A-022007.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.66,2.4
958,A-022008.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.88,2.6
959,A-022009.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.18,1.92
960,A-022010.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.04,1.8
961,A-022011.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.89,2.6
962,A-022012.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.89,2.56
963,A-022013.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.71,2.42
964,A-022014.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.61,2.3
965,A-022015.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.64,2.3
966,A-022016.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,2.13,2.8
967,A-022017.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,2.24,3
968,A-022018.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.78,2.44
969,A-022019.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.8,2.56
970,A-022020.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,2.27,3
971,A-022021.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.8,2.38
972,A-022022.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.82,2.7
973,A-022023.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.97,2.8
974,A-022024.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,2.08,2.76
975,A-022025.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,2.49,3.18
976,A-022026.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.82,2.52
977,A-022027.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,2.31,3.04
978,A-022028.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.85,2.71
979,A-022029.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.61,2.31
980,A-022030.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.93,2.72
981,A-022031.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.34,2.1
982,A-022032.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.61,2.4
983,A-022033.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.96,2.84
984,A-022034.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.59,2.3
985,A-022035.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.76,2.58
986,A-022036.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.84,2.53
987,A-022037.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.56,2.25
988,A-022038.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.95,2.59
989,A-022039.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.91,2.72
990,A-022040.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.79,2.52
991,A-022041.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,2.33,3.2
992,A-022042.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.6,2.3
993,A-022043.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.79,2.7
994,A-022044.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,2.04,2.72
995,A-022045.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,2.02,2.76
996,A-022046.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,2,2.8
997,A-022047.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.75,2.51
998,A-022048.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,1.46,2.12
999,A-022049.m4a,A,HH,2F06m,HH-2F06m,6,4,0,0,0,2,2.75
1000,A-023000.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.87,2.74
1001,A-023001.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.34,2.26
1002,A-023002.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,0.98,1.74
1003,A-023003.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,2.13,2.9
1004,A-023004.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.66,2.54
1005,A-023005.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.32,2.1
1006,A-023006.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.58,2.54
1007,A-023007.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.62,2.5
1008,A-023008.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.71,2.58
1009,A-023009.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.84,2.61
1010,A-023010.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.9,2.74
1011,A-023011.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.1,1.92
1012,A-023012.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.87,2.82
1013,A-023013.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.26,2.06
1014,A-023014.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,2.11,3
1015,A-023015.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.88,2.72
1016,A-023016.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,2,2.82
1017,A-023017.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.08,1.98
1018,A-023018.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.47,2.28
1019,A-023019.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.16,2.06
1020,A-023020.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.1,1.86
1021,A-023021.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.4,2.2
1022,A-023022.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.38,2.2
1023,A-023023.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.11,2.06
1024,A-023024.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,0.92,1.62
1025,A-023025.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.14,1.94
1026,A-023026.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.5,2.28
1027,A-023027.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.21,1.85
1028,A-023028.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,0.72,1.46
1029,A-023029.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.4,2.18
1030,A-023030.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.23,2.16
1031,A-023031.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,0.98,1.72
1032,A-023032.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,0.98,1.66
1033,A-023033.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.02,1.76
1034,A-023034.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.22,2
1035,A-023035.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,2.23,3.06
1036,A-023036.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.64,2.52
1037,A-023037.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.84,2.6
1038,A-023038.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.57,2.4
1039,A-023039.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.91,2.8
1040,A-023040.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.94,2.74
1041,A-023041.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.96,2.78
1042,A-023042.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.76,2.62
1043,A-023043.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.89,2.74
1044,A-023044.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,2.31,3.2
1045,A-023045.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.32,2.22
1046,A-023046.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.67,2.42
1047,A-023047.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,2.01,2.92
1048,A-023048.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.98,2.86
1049,A-023049.m4a,A,HH,2F12m,HH-2F12m,12,4,0,0,0,1.82,2.58
1050,A-027000.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.46,3.65
1051,A-027001.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.49,3.63
1052,A-027002.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.65,3.63
1053,A-027003.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.8,3.9
1054,A-027004.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.77,3.9
1055,A-027005.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.6,3.59
1056,A-027006.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.55,3.64
1057,A-027007.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.86,3.59
1058,A-027008.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.51,3.37
1059,A-027009.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.7,3.62
1060,A-027010.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.73,4.09
1061,A-027011.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.62,4.11
1062,A-027012.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.51,3.44
1063,A-027013.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.51,3.55
1064,A-027014.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.41,3.63
1065,A-027015.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.67,3.59
1066,A-027016.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.6,3.7
1067,A-027017.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.53,3.5
1068,A-027018.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.44,3.63
1069,A-027019.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.7,3.8
1070,A-027020.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.84,3.55
1071,A-027021.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.58,3.61
1072,A-027022.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.7,3.47
1073,A-027023.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.62,3.62
1074,A-027024.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.66,3.63
1075,A-027025.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.96,3.49
1076,A-027026.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.24,3.56
1077,A-027027.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.6,3.59
1078,A-027028.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.36,3.46
1079,A-027029.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.56,3.6
1080,A-027030.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.42,3.47
1081,A-027031.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.58,3.55
1082,A-027032.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.46,3.54
1083,A-027033.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.71,3.4
1084,A-027034.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.72,3.6
1085,A-027035.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.35,3.06
1086,A-027036.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.53,3.3
1087,A-027037.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.42,3.34
1088,A-027038.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.53,3.61
1089,A-027039.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.3,3.56
1090,A-027040.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.82,3.35
1091,A-027041.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.54,3.47
1092,A-027042.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.54,3.69
1093,A-027043.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.6,3.53
1094,A-027044.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.59,3.96
1095,A-027045.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.62,3.59
1096,A-027046.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.48,3.42
1097,A-027047.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.68,3.54
1098,A-027048.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.5,3.07
1099,A-027049.m4a,A,CD,1F00m,CD-1F00m,0,4,-2.05,-1,0,1.6,3.49
1100,A-028000.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.28,3.55
1101,A-028001.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.52,3.74
1102,A-028002.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.65,3.45
1103,A-028003.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.46,3.45
1104,A-028004.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.55,3.5
1105,A-028005.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.53,3.61
1106,A-028006.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.63,3.69
1107,A-028007.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.53,3.34
1108,A-028008.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.55,3.7
1109,A-028009.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.69,3.74
1110,A-028010.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.72,4.11
1111,A-028011.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.57,3.59
1112,A-028012.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.32,3.47
1113,A-028013.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.55,3.58
1114,A-028014.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.48,3.57
1115,A-028015.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.69,3.65
1116,A-028016.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.57,3.59
1117,A-028017.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.98,3.9
1118,A-028018.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.67,3.56
1119,A-028019.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.57,3.77
1120,A-028020.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.41,3.35
1121,A-028021.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.52,3.38
1122,A-028022.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.5,3.38
1123,A-028023.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.55,3.65
1124,A-028024.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.6,3.68
1125,A-028025.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.89,3.72
1126,A-028026.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.58,3.46
1127,A-028027.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.56,3.47
1128,A-028028.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.41,3.25
1129,A-028029.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.48,3.42
1130,A-028030.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.4,3.55
1131,A-028031.m4a,A,CD,1F06m,CD-1F06m,6,4,-2.05,-1,0,1.26,3.53
